1692824540,61,info,DmrppRequestHandler::DmrppRequestHandler() - Concurrent Compute Threads: Enabled. max_compute_threads: 512
1692824540,61,info,DmrppRequestHandler::DmrppRequestHandler() - Concurrent Transfer Threads: Enabled. max_transfer_threads: 16
1692892858,499,info,request size: 17KB,memory used by process: 1209508KB
1692892913,499,info,request size: 41KB,memory used by process: 1209508KB
1692892915,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL07/005/2020/01/01/ATL07-01_20200101015629_00820601_005_01.h5?A-userid=jhrguat'(trusted)
1692892983,499,info,request size: 41KB,memory used by process: 1209508KB
1692893020,499,info,request size: 11KB,memory used by process: 1209508KB
1692893038,499,info,request size: 11KB,memory used by process: 1209508KB
1692893060,499,info,request size: 11KB,memory used by process: 1209508KB
1692893111,499,info,request size: 20KB,memory used by process: 1209508KB
1692893114,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL10/005/2020/01/01/ATL10-01_20200101002212_00810601_005_02.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL10/005/2020/01/01/ATL10-01_20200101002212_00810601_005_02.h5?A-userid=jhrguat'(trusted)
1692893155,499,info,request size: 20KB,memory used by process: 1209508KB
1692893195,499,info,request size: 203KB,memory used by process: 1209508KB
1692893198,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL12/005/2020/01/ATL12_20200101002212_00810601_005_02.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL12/005/2020/01/ATL12_20200101002212_00810601_005_02.h5?A-userid=jhrguat'(trusted)
1692893241,499,info,request size: 203KB,memory used by process: 1209508KB
1692893306,499,info,request size: 203KB,memory used by process: 1209508KB
1692893330,499,info,request size: 43KB,memory used by process: 1209508KB
1692893332,499,info,CurlUtils::retrieve_effective_url() - Source URL: 'https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL13/005/2020/01/ATL13_20200101002212_00810601_005_01.h5(trusted)' CURLINFO_EFFECTIVE_URL: 'https://nsidc-cumulus-uat-protected.s3.us-west-2.amazonaws.com/ATLAS/ATL13/005/2020/01/ATL13_20200101002212_00810601_005_01.h5?A-userid=jhrguat'(trusted)
1692893383,499,info,request size: 43KB,memory used by process: 1209508KB
1692893419,499,info,request size: 43KB,memory used by process: 1209508KB
1692893462,499,info,request size: 136KB,memory used by process: 1209508KB
1692893483,499,info,request size: 136KB,memory used by process: 1209508KB
1692893512,499,info,request size: 136KB,memory used by process: 1209508KB
1692893564,499,info,request size: 4955KB,memory used by process: 1209508KB
